dbpedia_19311,comicscreator writer person person writer writer person person writer writer
dbpedia_6440,city historicplace city officeholder person administrativeregion administrativeregion administrativeregion person settlement
dbpedia_5679,place settlement town dam crustacean lake bird lake bodyofwater plant
dbpedia_5821,person noble soccerplayer person royalty person soccerplayer royalty musicalartist person
dbpedia_20794,cultivatedvariety cultivatedvariety cultivatedvariety cultivatedvariety food plant airline airline food airline
dbpedia_22714,soccerplayer sportsteam soccerclub soccerclub soccerclub americanfootballleague nationalfootballleagueseason motorsportseason sportsteam soccerleague
dbpedia_7551,pokerplayer soccerplayer soccerplayer soccerplayer volleyballplayer tennisplayer soccermanager volleyballplayer basketballplayer tennisplayer
dbpedia_21389,university university university university band school university university university university
dbpedia_20796,river settlement settlement settlement place settlement settlement river place river
dbpedia_13578,writer writer writer person writer writer person writer person person
dbpedia_2925,writer book bird person writer noble journalist bird fictionalcharacter book
dbpedia_14018,song book fictionalcharacter film song album band song album film
dbpedia_17038,comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter comicscharacter
dbpedia_12528,musicalartist racingdriver musicalartist americanfootballplayer baseballplayer musicalartist baseballplayer artist writer icehockeyplayer
dbpedia_387,person person musicalartist person person televisionshow person person person person
dbpedia_3651,televisionshow film album venue televisionshow televisionshow company film venue person
dbpedia_20409,airport airline airline airport airport airline airline airline airline airline
dbpedia_16173,person person person radioprogram film person film comicscharacter film person
dbpedia_6796,film televisionshow artwork station televisionshow historicplace artwork historicplace historicplace historicplace
dbpedia_7170,fictionalcharacter televisionepisode language televisionshow town film language fish book film
dbpedia_20201,officeholder organisation organisation person person university university organisation school university
dbpedia_18104,person person person award person scientist philosopher officeholder memberofparliament scientist
dbpedia_8891,settlement administrativeregion settlement protectedarea administrativeregion administrativeregion administrativeregion administrativeregion historicplace administrativeregion
dbpedia_15294,book book person militaryperson militaryperson film person single person militaryperson
dbpedia_23003,person saint person ethnicgroup person book televisionshow saint person religious
dbpedia_3763,scientist scientist scientist scientist scientist scientist scientist scientist scientist scientist
dbpedia_20075,planet settlement settlement city city city settlement person settlement settlement
dbpedia_19473,city city settlement city city city city city city settlement
dbpedia_10913,givenname book band album book scientist song book book person
dbpedia_21429,company televisionstation company newspaper newspaper company company broadcastnetwork newspaper newspaper
dbpedia_16841,single single film settlement film settlement televisionshow mountain album single
dbpedia_11390,militaryconflict militaryconflict militaryconflict militaryconflict militaryconflict militaryconflict militaryconflict country militaryconflict militaryconflict
dbpedia_11139,company weapon person company videogame writer person company radiostation software
dbpedia_15296,swimmer curler olympicresult athlete skater gymnast gymnast athlete swimmer gymnast
dbpedia_21036,single single criminal book musicalartist album person band settlement book
dbpedia_14218,historicplace building building historicplace historicplace religiousbuilding historicplace building building building
dbpedia_22780,religiousbuilding historicbuilding historicbuilding historicbuilding historicbuilding historicbuilding historicbuilding historicbuilding historicbuilding historicbuilding
dbpedia_22396,bird insect mammal reptile mammal monarch insect mammal ethnicgroup language
dbpedia_16113,building mountain mountain mountainrange protectedarea volcano governmentagency volcano mountain mountain
